Local Time,Demand
31Jan2023 13:00:00,"27,745"
31Jan2023 14:00:00,"27,719"
31Jan2023 15:00:00,"27,500"
31Jan2023 16:00:00,"27,455"
31Jan2023 17:00:00,"28,122"
31Jan2023 18:00:00,"29,926"
31Jan2023 19:00:00,"32,808"
31Jan2023 20:00:00,"33,852"
31Jan2023 21:00:00,"33,576"
31Jan2023 22:00:00,"32,888"
31Jan2023 23:00:00,"31,910"
01Feb2023 0:00:00,"30,093"
01Feb2023 1:00:00,"28,517"
01Feb2023 2:00:00,"27,784"
01Feb2023 3:00:00,"27,815"
01Feb2023 4:00:00,"27,358"
01Feb2023 5:00:00,"27,054"
01Feb2023 6:00:00,"27,666"
01Feb2023 7:00:00,"29,674"
01Feb2023 8:00:00,"32,221"
01Feb2023 9:00:00,"33,376"
01Feb2023 10:00:00,"31,831"
01Feb2023 11:00:00,"29,955"
01Feb2023 12:00:00,"28,762"
01Feb2023 13:00:00,"27,964"
01Feb2023 14:00:00,"27,148"
01Feb2023 15:00:00,"26,713"
01Feb2023 16:00:00,"26,813"
01Feb2023 17:00:00,"27,333"
01Feb2023 18:00:00,"29,767"
01Feb2023 19:00:00,"32,673"
01Feb2023 20:00:00,"33,554"
01Feb2023 21:00:00,"33,211"
01Feb2023 22:00:00,"32,527"
01Feb2023 23:00:00,"31,582"
02Feb2023 0:00:00,"29,746"
02Feb2023 1:00:00,"28,212"
02Feb2023 2:00:00,"27,708"
02Feb2023 3:00:00,"27,199"
02Feb2023 4:00:00,"26,989"
02Feb2023 5:00:00,"26,778"
02Feb2023 6:00:00,"27,347"
02Feb2023 7:00:00,"29,556"
02Feb2023 8:00:00,"32,033"
02Feb2023 9:00:00,"33,041"
02Feb2023 10:00:00,"32,191"
02Feb2023 11:00:00,"30,945"
02Feb2023 12:00:00,"30,168"
02Feb2023 13:00:00,"28,860"
02Feb2023 14:00:00,"27,937"
02Feb2023 15:00:00,"27,709"
02Feb2023 16:00:00,"27,778"
02Feb2023 17:00:00,"28,713"
02Feb2023 18:00:00,"30,187"
02Feb2023 19:00:00,"32,609"
02Feb2023 20:00:00,"33,213"
02Feb2023 21:00:00,"32,761"
02Feb2023 22:00:00,"31,955"
02Feb2023 23:00:00,"30,710"
03Feb2023 0:00:00,"28,917"
03Feb2023 1:00:00,"27,492"
03Feb2023 2:00:00,"26,833"
03Feb2023 3:00:00,"26,121"
03Feb2023 4:00:00,"25,745"
03Feb2023 5:00:00,"25,671"
03Feb2023 6:00:00,"26,183"
03Feb2023 7:00:00,"27,891"
03Feb2023 8:00:00,"30,612"
03Feb2023 9:00:00,"31,827"
03Feb2023 10:00:00,"31,758"
03Feb2023 11:00:00,"31,184"
03Feb2023 12:00:00,"30,924"
03Feb2023 13:00:00,"29,863"
03Feb2023 14:00:00,"29,432"
03Feb2023 15:00:00,"29,110"
03Feb2023 16:00:00,"29,163"
03Feb2023 17:00:00,"29,196"
03Feb2023 18:00:00,"29,693"
03Feb2023 19:00:00,"31,455"
03Feb2023 20:00:00,"31,946"
03Feb2023 21:00:00,"31,299"
03Feb2023 22:00:00,"30,573"
03Feb2023 23:00:00,"29,868"
04Feb2023 0:00:00,"28,837"
04Feb2023 1:00:00,"27,659"
04Feb2023 2:00:00,"26,955"
04Feb2023 3:00:00,"26,068"
04Feb2023 4:00:00,"25,549"
04Feb2023 5:00:00,"25,278"
04Feb2023 6:00:00,"25,566"
04Feb2023 7:00:00,"26,335"
04Feb2023 8:00:00,"27,393"
04Feb2023 9:00:00,"27,293"
04Feb2023 10:00:00,"27,199"
04Feb2023 11:00:00,"26,429"
04Feb2023 12:00:00,"25,455"
04Feb2023 13:00:00,"24,084"
04Feb2023 14:00:00,"24,327"
04Feb2023 15:00:00,"24,199"
04Feb2023 16:00:00,"24,985"
04Feb2023 17:00:00,"26,231"
04Feb2023 18:00:00,"27,325"
04Feb2023 19:00:00,"29,222"
04Feb2023 20:00:00,"29,765"
04Feb2023 21:00:00,"29,560"
04Feb2023 22:00:00,"28,859"
04Feb2023 23:00:00,"28,161"
05Feb2023 0:00:00,"27,145"
05Feb2023 1:00:00,"26,022"
05Feb2023 2:00:00,"25,286"
05Feb2023 3:00:00,"24,782"
05Feb2023 4:00:00,"24,221"
05Feb2023 5:00:00,"24,011"
05Feb2023 6:00:00,"24,066"
05Feb2023 7:00:00,"24,551"
05Feb2023 8:00:00,"25,390"
05Feb2023 9:00:00,"25,918"
05Feb2023 10:00:00,"26,497"
05Feb2023 11:00:00,"25,767"
05Feb2023 12:00:00,"24,999"
05Feb2023 13:00:00,"24,895"
05Feb2023 14:00:00,"24,337"
05Feb2023 15:00:00,"23,976"
05Feb2023 16:00:00,"24,045"
05Feb2023 17:00:00,"24,965"
05Feb2023 18:00:00,"26,747"
05Feb2023 19:00:00,"29,526"
05Feb2023 20:00:00,"30,798"
05Feb2023 21:00:00,"30,824"
05Feb2023 22:00:00,"30,029"
05Feb2023 23:00:00,"29,464"
06Feb2023 0:00:00,"28,476"
06Feb2023 1:00:00,"27,213"
06Feb2023 2:00:00,"26,466"
06Feb2023 3:00:00,"25,780"
06Feb2023 4:00:00,"25,427"
06Feb2023 5:00:00,"25,558"
06Feb2023 6:00:00,"26,110"
06Feb2023 7:00:00,"27,583"
06Feb2023 8:00:00,"30,326"
06Feb2023 9:00:00,"31,499"
06Feb2023 10:00:00,"30,514"
06Feb2023 11:00:00,"29,132"
06Feb2023 12:00:00,"28,381"
06Feb2023 13:00:00,"27,652"
06Feb2023 14:00:00,"26,633"
06Feb2023 15:00:00,"25,728"
06Feb2023 16:00:00,"25,487"
06Feb2023 17:00:00,"26,827"
06Feb2023 18:00:00,"28,784"
06Feb2023 19:00:00,"31,847"
06Feb2023 20:00:00,"33,057"
06Feb2023 21:00:00,"32,508"
06Feb2023 22:00:00,"31,766"
06Feb2023 23:00:00,"30,831"
07Feb2023 0:00:00,"28,862"
07Feb2023 1:00:00,"27,656"
07Feb2023 2:00:00,"26,544"
07Feb2023 3:00:00,"25,889"
07Feb2023 4:00:00,"25,757"
07Feb2023 5:00:00,"25,838"
07Feb2023 6:00:00,"26,110"
07Feb2023 7:00:00,"27,860"
07Feb2023 8:00:00,"30,971"
07Feb2023 9:00:00,"31,839"
07Feb2023 10:00:00,"30,384"
07Feb2023 11:00:00,"28,487"
07Feb2023 12:00:00,"27,890"
07Feb2023 13:00:00,"26,768"
07Feb2023 14:00:00,"26,110"
07Feb2023 15:00:00,"26,172"
07Feb2023 16:00:00,"26,018"
07Feb2023 17:00:00,"26,939"
07Feb2023 18:00:00,"28,720"
07Feb2023 19:00:00,"31,430"
07Feb2023 20:00:00,"32,479"
07Feb2023 21:00:00,"32,180"
07Feb2023 22:00:00,"31,375"
07Feb2023 23:00:00,"30,354"
08Feb2023 0:00:00,"28,729"
08Feb2023 1:00:00,"27,368"
08Feb2023 2:00:00,"26,439"
08Feb2023 3:00:00,"25,653"
08Feb2023 4:00:00,"25,243"
08Feb2023 5:00:00,"25,264"
08Feb2023 6:00:00,"26,179"
08Feb2023 7:00:00,"28,108"
08Feb2023 8:00:00,"30,727"
08Feb2023 9:00:00,"31,518"
08Feb2023 10:00:00,"29,935"
08Feb2023 11:00:00,"28,772"
08Feb2023 12:00:00,"27,691"
08Feb2023 13:00:00,"26,608"
08Feb2023 14:00:00,"26,121"
08Feb2023 15:00:00,"26,044"
08Feb2023 16:00:00,"25,651"
08Feb2023 17:00:00,"26,756"
08Feb2023 18:00:00,"28,245"
08Feb2023 19:00:00,"31,067"
08Feb2023 20:00:00,"32,166"
08Feb2023 21:00:00,"31,732"
08Feb2023 22:00:00,"30,835"
08Feb2023 23:00:00,"29,976"
09Feb2023 0:00:00,"28,332"
09Feb2023 1:00:00,"26,692"
09Feb2023 2:00:00,"26,313"
09Feb2023 3:00:00,"25,385"
09Feb2023 4:00:00,"24,786"
09Feb2023 5:00:00,"24,796"
09Feb2023 6:00:00,"25,879"
09Feb2023 7:00:00,"27,797"
09Feb2023 8:00:00,"30,259"
09Feb2023 9:00:00,"30,999"
09Feb2023 10:00:00,"29,450"
09Feb2023 11:00:00,"27,827"
09Feb2023 12:00:00,"27,002"
09Feb2023 13:00:00,"26,604"
09Feb2023 14:00:00,"26,052"
09Feb2023 15:00:00,"26,495"
09Feb2023 16:00:00,"26,607"
09Feb2023 17:00:00,"27,211"
09Feb2023 18:00:00,"28,693"
09Feb2023 19:00:00,"31,072"
09Feb2023 20:00:00,"31,921"
09Feb2023 21:00:00,"31,281"
09Feb2023 22:00:00,"30,484"
09Feb2023 23:00:00,"29,559"
10Feb2023 0:00:00,"27,848"
10Feb2023 1:00:00,"26,368"
10Feb2023 2:00:00,"25,761"
10Feb2023 3:00:00,"24,936"
10Feb2023 4:00:00,"24,502"
10Feb2023 5:00:00,"24,576"
10Feb2023 6:00:00,"25,252"
10Feb2023 7:00:00,"27,221"
10Feb2023 8:00:00,"29,491"
10Feb2023 9:00:00,"30,126"
10Feb2023 10:00:00,"29,117"
10Feb2023 11:00:00,"27,768"
10Feb2023 12:00:00,"27,885"
10Feb2023 13:00:00,"27,084"
10Feb2023 14:00:00,"26,385"
10Feb2023 15:00:00,"26,253"
10Feb2023 16:00:00,"26,667"
10Feb2023 17:00:00,"26,672"
10Feb2023 18:00:00,"28,517"
10Feb2023 19:00:00,"30,609"
10Feb2023 20:00:00,"31,302"
10Feb2023 21:00:00,"30,641"
10Feb2023 22:00:00,"29,962"
10Feb2023 23:00:00,"29,031"
11Feb2023 0:00:00,"27,993"
11Feb2023 1:00:00,"26,602"
11Feb2023 2:00:00,"25,671"
11Feb2023 3:00:00,"24,937"
11Feb2023 4:00:00,"24,264"
11Feb2023 5:00:00,"23,933"
11Feb2023 6:00:00,"24,126"
11Feb2023 7:00:00,"24,826"
11Feb2023 8:00:00,"25,897"
11Feb2023 9:00:00,"26,358"
11Feb2023 10:00:00,"25,795"
11Feb2023 11:00:00,"25,205"
11Feb2023 12:00:00,"25,107"
11Feb2023 13:00:00,"24,880"
11Feb2023 14:00:00,"24,583"
11Feb2023 15:00:00,"24,009"
11Feb2023 16:00:00,"24,036"
11Feb2023 17:00:00,"24,474"
11Feb2023 18:00:00,"26,065"
11Feb2023 19:00:00,"28,936"
11Feb2023 20:00:00,"30,196"
11Feb2023 21:00:00,"29,861"
11Feb2023 22:00:00,"29,362"
11Feb2023 23:00:00,"28,720"
12Feb2023 0:00:00,"27,735"
12Feb2023 1:00:00,"26,786"
12Feb2023 2:00:00,"25,722"
12Feb2023 3:00:00,"25,115"
12Feb2023 4:00:00,"24,418"
12Feb2023 5:00:00,"24,077"
12Feb2023 6:00:00,"24,298"
12Feb2023 7:00:00,"24,805"
12Feb2023 8:00:00,"25,695"
12Feb2023 9:00:00,"25,796"
12Feb2023 10:00:00,"24,332"
12Feb2023 11:00:00,"23,114"
12Feb2023 12:00:00,"22,444"
12Feb2023 13:00:00,"22,423"
12Feb2023 14:00:00,"21,956"
12Feb2023 15:00:00,"22,409"
12Feb2023 16:00:00,"23,275"
12Feb2023 17:00:00,"24,045"
12Feb2023 18:00:00,"25,452"
12Feb2023 19:00:00,"28,196"
12Feb2023 20:00:00,"29,415"
12Feb2023 21:00:00,"29,320"
12Feb2023 22:00:00,"29,157"
12Feb2023 23:00:00,"28,443"
13Feb2023 0:00:00,"27,052"
13Feb2023 1:00:00,"26,102"
13Feb2023 2:00:00,"25,655"
13Feb2023 3:00:00,"24,578"
13Feb2023 4:00:00,"24,312"
13Feb2023 5:00:00,"24,272"
13Feb2023 6:00:00,"25,275"
13Feb2023 7:00:00,"26,997"
13Feb2023 8:00:00,"29,562"
13Feb2023 9:00:00,"30,337"
13Feb2023 10:00:00,"29,009"
13Feb2023 11:00:00,"27,201"
13Feb2023 12:00:00,"26,480"
13Feb2023 13:00:00,"25,765"
13Feb2023 14:00:00,"25,848"
13Feb2023 15:00:00,"25,988"
13Feb2023 16:00:00,"26,111"
13Feb2023 17:00:00,"26,650"
13Feb2023 18:00:00,"28,256"
13Feb2023 19:00:00,"31,325"
13Feb2023 20:00:00,"32,535"
13Feb2023 21:00:00,"32,137"
13Feb2023 22:00:00,"31,496"
13Feb2023 23:00:00,"30,244"
14Feb2023 0:00:00,"28,587"
14Feb2023 1:00:00,"26,757"
14Feb2023 2:00:00,"25,732"
14Feb2023 3:00:00,"25,005"
14Feb2023 4:00:00,"24,794"
14Feb2023 5:00:00,"25,013"
14Feb2023 6:00:00,"25,579"
14Feb2023 7:00:00,"27,641"
14Feb2023 8:00:00,"30,338"
14Feb2023 9:00:00,"31,570"
14Feb2023 10:00:00,"30,645"
14Feb2023 11:00:00,"29,198"
14Feb2023 12:00:00,"27,966"
14Feb2023 13:00:00,"27,136"
14Feb2023 14:00:00,"27,150"
14Feb2023 15:00:00,"27,523"
14Feb2023 16:00:00,"27,862"
14Feb2023 17:00:00,"29,011"
14Feb2023 18:00:00,"30,645"
14Feb2023 19:00:00,"32,891"
14Feb2023 20:00:00,"34,138"
14Feb2023 21:00:00,"33,853"
14Feb2023 22:00:00,"33,236"
14Feb2023 23:00:00,"32,111"
15Feb2023 0:00:00,"30,372"
15Feb2023 1:00:00,"28,619"
15Feb2023 2:00:00,"27,772"
15Feb2023 3:00:00,"27,156"
15Feb2023 4:00:00,"26,548"
15Feb2023 5:00:00,"26,465"
15Feb2023 6:00:00,"27,456"
15Feb2023 7:00:00,"29,614"
15Feb2023 8:00:00,"32,344"
15Feb2023 9:00:00,"32,855"
15Feb2023 10:00:00,"31,166"
15Feb2023 11:00:00,"29,302"
15Feb2023 12:00:00,"27,848"
15Feb2023 13:00:00,"27,105"
15Feb2023 14:00:00,"26,261"
15Feb2023 15:00:00,"25,928"
15Feb2023 16:00:00,"26,254"
15Feb2023 17:00:00,"26,516"
15Feb2023 18:00:00,"28,798"
15Feb2023 19:00:00,"32,252"
15Feb2023 20:00:00,"34,008"
15Feb2023 21:00:00,"33,844"
15Feb2023 22:00:00,"33,114"
15Feb2023 23:00:00,"32,127"
16Feb2023 0:00:00,"30,509"
16Feb2023 1:00:00,"28,915"
16Feb2023 2:00:00,"27,877"
16Feb2023 3:00:00,"27,272"
16Feb2023 4:00:00,"26,995"
16Feb2023 5:00:00,"27,253"
16Feb2023 6:00:00,"28,110"
16Feb2023 7:00:00,"30,394"
16Feb2023 8:00:00,"33,027"
16Feb2023 9:00:00,"33,558"
16Feb2023 10:00:00,"32,045"
16Feb2023 11:00:00,"30,087"
16Feb2023 12:00:00,"28,552"
16Feb2023 13:00:00,"27,649"
16Feb2023 14:00:00,"27,547"
16Feb2023 15:00:00,"27,073"
16Feb2023 16:00:00,"26,850"
16Feb2023 17:00:00,"27,524"
16Feb2023 18:00:00,"29,511"
16Feb2023 19:00:00,"32,126"
16Feb2023 20:00:00,"34,004"
16Feb2023 21:00:00,"33,791"
16Feb2023 22:00:00,"32,909"
16Feb2023 23:00:00,"31,719"
17Feb2023 0:00:00,"30,102"
17Feb2023 1:00:00,"28,507"
17Feb2023 2:00:00,"27,721"
17Feb2023 3:00:00,"26,881"
17Feb2023 4:00:00,"26,642"
17Feb2023 5:00:00,"26,518"
17Feb2023 6:00:00,"27,120"
17Feb2023 7:00:00,"29,108"
17Feb2023 8:00:00,"31,568"
17Feb2023 9:00:00,"32,176"
17Feb2023 10:00:00,"30,820"
17Feb2023 11:00:00,"28,801"
17Feb2023 12:00:00,"27,099"
17Feb2023 13:00:00,"26,181"
17Feb2023 14:00:00,"25,373"
17Feb2023 15:00:00,"25,231"
17Feb2023 16:00:00,"25,295"
17Feb2023 17:00:00,"25,601"
17Feb2023 18:00:00,"28,017"
17Feb2023 19:00:00,"30,829"
17Feb2023 20:00:00,"32,015"
17Feb2023 21:00:00,"31,600"
17Feb2023 22:00:00,"31,247"
17Feb2023 23:00:00,"30,546"
18Feb2023 0:00:00,"29,328"
18Feb2023 1:00:00,"27,941"
18Feb2023 2:00:00,"27,027"
18Feb2023 3:00:00,"26,008"
18Feb2023 4:00:00,"25,573"
18Feb2023 5:00:00,"25,661"
18Feb2023 6:00:00,"25,738"
18Feb2023 7:00:00,"26,452"
18Feb2023 8:00:00,"27,552"
18Feb2023 9:00:00,"27,956"
18Feb2023 10:00:00,"27,145"
18Feb2023 11:00:00,"25,328"
18Feb2023 12:00:00,"24,032"
18Feb2023 13:00:00,"23,979"
18Feb2023 14:00:00,"23,369"
18Feb2023 15:00:00,"23,293"
18Feb2023 16:00:00,"22,663"
18Feb2023 17:00:00,"23,265"
18Feb2023 18:00:00,"25,060"
18Feb2023 19:00:00,"28,175"
18Feb2023 20:00:00,"29,840"
18Feb2023 21:00:00,"29,833"
18Feb2023 22:00:00,"29,366"
18Feb2023 23:00:00,"28,983"
19Feb2023 0:00:00,"27,916"
19Feb2023 1:00:00,"26,826"
19Feb2023 2:00:00,"26,212"
19Feb2023 3:00:00,"25,590"
19Feb2023 4:00:00,"25,063"
19Feb2023 5:00:00,"24,800"
19Feb2023 6:00:00,"24,793"
19Feb2023 7:00:00,"25,688"
19Feb2023 8:00:00,"26,606"
19Feb2023 9:00:00,"26,360"
19Feb2023 10:00:00,"25,959"
19Feb2023 11:00:00,"24,110"
19Feb2023 12:00:00,"22,951"
19Feb2023 13:00:00,"22,254"
19Feb2023 14:00:00,"21,617"
19Feb2023 15:00:00,"21,541"
19Feb2023 16:00:00,"22,188"
19Feb2023 17:00:00,"22,988"
19Feb2023 18:00:00,"25,339"
19Feb2023 19:00:00,"27,869"
19Feb2023 20:00:00,"29,593"
19Feb2023 21:00:00,"29,514"
19Feb2023 22:00:00,"28,970"
19Feb2023 23:00:00,"28,486"
20Feb2023 0:00:00,"27,570"
20Feb2023 1:00:00,"26,169"
20Feb2023 2:00:00,"25,561"
20Feb2023 3:00:00,"24,820"
20Feb2023 4:00:00,"24,525"
20Feb2023 5:00:00,"24,659"
20Feb2023 6:00:00,"25,305"
20Feb2023 7:00:00,"26,725"
20Feb2023 8:00:00,"28,304"
20Feb2023 9:00:00,"28,362"
20Feb2023 10:00:00,"27,692"
20Feb2023 11:00:00,"26,148"
20Feb2023 12:00:00,"25,159"
20Feb2023 13:00:00,"24,381"
20Feb2023 14:00:00,"23,743"
20Feb2023 15:00:00,"23,917"
20Feb2023 16:00:00,"24,000"
20Feb2023 17:00:00,"25,188"
20Feb2023 18:00:00,"27,067"
20Feb2023 19:00:00,"29,935"
20Feb2023 20:00:00,"31,094"
20Feb2023 21:00:00,"30,660"
20Feb2023 22:00:00,"29,905"
20Feb2023 23:00:00,"28,942"
21Feb2023 0:00:00,"27,353"
21Feb2023 1:00:00,"25,748"
21Feb2023 2:00:00,"25,150"
21Feb2023 3:00:00,"24,683"
21Feb2023 4:00:00,"24,271"
21Feb2023 5:00:00,"24,472"
21Feb2023 6:00:00,"25,271"
21Feb2023 7:00:00,"26,955"
21Feb2023 8:00:00,"29,000"
21Feb2023 9:00:00,"29,630"
21Feb2023 10:00:00,"29,467"
21Feb2023 11:00:00,"28,158"
21Feb2023 12:00:00,"26,672"
21Feb2023 13:00:00,"26,022"
21Feb2023 14:00:00,"26,597"
21Feb2023 15:00:00,"26,252"
21Feb2023 16:00:00,"25,999"
21Feb2023 17:00:00,"27,098"
21Feb2023 18:00:00,"29,240"
21Feb2023 19:00:00,"31,334"
21Feb2023 20:00:00,"32,425"
21Feb2023 21:00:00,"32,122"
21Feb2023 22:00:00,"31,352"
21Feb2023 23:00:00,"30,347"
22Feb2023 0:00:00,"28,861"
22Feb2023 1:00:00,"27,686"
22Feb2023 2:00:00,"26,791"
22Feb2023 3:00:00,"26,188"
22Feb2023 4:00:00,"25,819"
22Feb2023 5:00:00,"25,890"
22Feb2023 6:00:00,"26,783"
22Feb2023 7:00:00,"28,320"
22Feb2023 8:00:00,"30,589"
22Feb2023 9:00:00,"31,029"
22Feb2023 10:00:00,"29,890"
22Feb2023 11:00:00,"28,043"
22Feb2023 12:00:00,"26,828"
22Feb2023 13:00:00,"26,447"
22Feb2023 14:00:00,"26,527"
22Feb2023 15:00:00,"25,972"
22Feb2023 16:00:00,"27,056"
22Feb2023 17:00:00,"27,788"
22Feb2023 18:00:00,"29,775"
22Feb2023 19:00:00,"32,903"
22Feb2023 20:00:00,"34,635"
22Feb2023 21:00:00,"34,448"
22Feb2023 22:00:00,"33,673"
22Feb2023 23:00:00,"32,435"
23Feb2023 0:00:00,"30,536"
23Feb2023 1:00:00,"29,185"
23Feb2023 2:00:00,"28,230"
23Feb2023 3:00:00,"27,967"
23Feb2023 4:00:00,"27,240"
23Feb2023 5:00:00,"27,108"
23Feb2023 6:00:00,"27,505"
23Feb2023 7:00:00,"29,345"
23Feb2023 8:00:00,"31,953"
23Feb2023 9:00:00,"32,759"
23Feb2023 10:00:00,"32,506"
23Feb2023 11:00:00,"32,161"
23Feb2023 12:00:00,"32,339"
23Feb2023 13:00:00,"31,222"
23Feb2023 14:00:00,"30,033"
23Feb2023 15:00:00,"28,937"
23Feb2023 16:00:00,"28,858"
23Feb2023 17:00:00,"29,024"
23Feb2023 18:00:00,"30,754"
23Feb2023 19:00:00,"33,611"
23Feb2023 20:00:00,"34,960"
23Feb2023 21:00:00,"34,677"
23Feb2023 22:00:00,"33,774"
23Feb2023 23:00:00,"32,603"
24Feb2023 0:00:00,"31,060"
24Feb2023 1:00:00,"29,521"
24Feb2023 2:00:00,"28,124"
24Feb2023 3:00:00,"27,247"
24Feb2023 4:00:00,"26,797"
24Feb2023 5:00:00,"26,960"
24Feb2023 6:00:00,"27,382"
24Feb2023 7:00:00,"29,157"
24Feb2023 8:00:00,"31,554"
24Feb2023 9:00:00,"32,766"
24Feb2023 10:00:00,"33,272"
24Feb2023 11:00:00,"33,295"
24Feb2023 12:00:00,"33,782"
24Feb2023 13:00:00,"33,756"
24Feb2023 14:00:00,"33,452"
24Feb2023 15:00:00,"32,835"
24Feb2023 16:00:00,"31,995"
24Feb2023 17:00:00,"32,142"
24Feb2023 18:00:00,"32,597"
24Feb2023 19:00:00,"33,731"
24Feb2023 20:00:00,"34,357"
24Feb2023 21:00:00,"33,816"
24Feb2023 22:00:00,"32,931"
24Feb2023 23:00:00,"31,683"
25Feb2023 0:00:00,"30,115"
25Feb2023 1:00:00,"28,580"
25Feb2023 2:00:00,"27,339"
25Feb2023 3:00:00,"26,697"
25Feb2023 4:00:00,"26,219"
25Feb2023 5:00:00,"25,893"
25Feb2023 6:00:00,"26,029"
25Feb2023 7:00:00,"26,764"
25Feb2023 8:00:00,"27,899"
25Feb2023 9:00:00,"29,301"
25Feb2023 10:00:00,"30,557"
25Feb2023 11:00:00,"31,535"
25Feb2023 12:00:00,"31,721"
25Feb2023 13:00:00,"30,970"
25Feb2023 14:00:00,"30,126"
25Feb2023 15:00:00,"29,510"
25Feb2023 16:00:00,"29,763"
25Feb2023 17:00:00,"29,673"
25Feb2023 18:00:00,"29,814"
25Feb2023 19:00:00,"31,728"
25Feb2023 20:00:00,"32,903"
25Feb2023 21:00:00,"32,518"
25Feb2023 22:00:00,"32,032"
25Feb2023 23:00:00,"31,110"
26Feb2023 0:00:00,"29,601"
26Feb2023 1:00:00,"28,212"
26Feb2023 2:00:00,"27,514"
26Feb2023 3:00:00,"26,596"
26Feb2023 4:00:00,"25,954"
26Feb2023 5:00:00,"25,795"
26Feb2023 6:00:00,"25,842"
26Feb2023 7:00:00,"26,262"
26Feb2023 8:00:00,"26,780"
26Feb2023 9:00:00,"27,568"
26Feb2023 10:00:00,"27,253"
26Feb2023 11:00:00,"26,463"
26Feb2023 12:00:00,"26,189"
26Feb2023 13:00:00,"25,987"
26Feb2023 14:00:00,"26,131"
26Feb2023 15:00:00,"26,481"
26Feb2023 16:00:00,"27,338"
26Feb2023 17:00:00,"28,008"
26Feb2023 18:00:00,"29,516"
26Feb2023 19:00:00,"31,300"
26Feb2023 20:00:00,"32,829"
26Feb2023 21:00:00,"32,546"
26Feb2023 22:00:00,"31,786"
26Feb2023 23:00:00,"30,939"
27Feb2023 0:00:00,"29,193"
27Feb2023 1:00:00,"27,486"
27Feb2023 2:00:00,"26,715"
27Feb2023 3:00:00,"26,278"
27Feb2023 4:00:00,"25,919"
27Feb2023 5:00:00,"25,935"
27Feb2023 6:00:00,"26,704"
27Feb2023 7:00:00,"28,636"
27Feb2023 8:00:00,"31,137"
27Feb2023 9:00:00,"32,783"
27Feb2023 10:00:00,"33,360"
27Feb2023 11:00:00,"32,925"
27Feb2023 12:00:00,"33,229"
27Feb2023 13:00:00,"33,574"
27Feb2023 14:00:00,"32,900"
27Feb2023 15:00:00,"31,836"
27Feb2023 16:00:00,"31,072"
27Feb2023 17:00:00,"30,939"
27Feb2023 18:00:00,"31,984"
27Feb2023 19:00:00,"34,127"
27Feb2023 20:00:00,"35,301"
27Feb2023 21:00:00,"34,838"
27Feb2023 22:00:00,"33,949"
27Feb2023 23:00:00,"32,502"
28Feb2023 0:00:00,"30,512"
28Feb2023 1:00:00,"28,700"
28Feb2023 2:00:00,"27,769"
28Feb2023 3:00:00,"26,881"
28Feb2023 4:00:00,"26,322"
28Feb2023 5:00:00,"26,430"
28Feb2023 6:00:00,"26,986"
28Feb2023 7:00:00,"28,582"
28Feb2023 8:00:00,"31,001"
28Feb2023 9:00:00,"32,087"
28Feb2023 10:00:00,"32,310"
28Feb2023 11:00:00,"31,574"
28Feb2023 12:00:00,"31,009"
28Feb2023 13:00:00,"30,405"
28Feb2023 14:00:00,"29,305"
28Feb2023 15:00:00,"29,062"
28Feb2023 16:00:00,"28,884"
28Feb2023 17:00:00,"29,419"
28Feb2023 18:00:00,"31,005"
28Feb2023 19:00:00,"33,209"
28Feb2023 20:00:00,"34,506"
28Feb2023 21:00:00,"34,137"
28Feb2023 22:00:00,"33,158"
28Feb2023 23:00:00,"31,779"
01Mar2023 0:00:00,"29,867"
01Mar2023 1:00:00,"28,460"
01Mar2023 2:00:00,"27,409"
01Mar2023 3:00:00,"26,810"
01Mar2023 4:00:00,"26,474"
01Mar2023 5:00:00,"26,536"
01Mar2023 6:00:00,"27,119"
01Mar2023 7:00:00,"28,930"
01Mar2023 8:00:00,"31,544"
01Mar2023 9:00:00,"32,546"
01Mar2023 10:00:00,"31,744"
01Mar2023 11:00:00,"30,123"
01Mar2023 12:00:00,"28,629"
01Mar2023 13:00:00,"28,185"
01Mar2023 14:00:00,"27,660"
01Mar2023 15:00:00,"26,698"
01Mar2023 16:00:00,"26,752"
01Mar2023 17:00:00,"27,549"
01Mar2023 18:00:00,"29,629"
01Mar2023 19:00:00,"32,699"
01Mar2023 20:00:00,"34,817"
01Mar2023 21:00:00,"34,786"
01Mar2023 22:00:00,"34,031"
01Mar2023 23:00:00,"32,931"
02Mar2023 0:00:00,"31,108"
02Mar2023 1:00:00,"29,916"
02Mar2023 2:00:00,"28,825"
02Mar2023 3:00:00,"28,021"
02Mar2023 4:00:00,"27,435"
02Mar2023 5:00:00,"27,539"
02Mar2023 6:00:00,"28,389"
02Mar2023 7:00:00,"30,386"
02Mar2023 8:00:00,"32,646"
02Mar2023 9:00:00,"32,576"
02Mar2023 10:00:00,"30,758"
02Mar2023 11:00:00,"28,485"
02Mar2023 12:00:00,"26,704"
02Mar2023 13:00:00,"26,059"
02Mar2023 14:00:00,"25,672"
02Mar2023 15:00:00,"25,603"
02Mar2023 16:00:00,"25,107"
02Mar2023 17:00:00,"25,656"
02Mar2023 18:00:00,"27,323"
02Mar2023 19:00:00,"30,686"
02Mar2023 20:00:00,"32,911"
02Mar2023 21:00:00,"32,935"
02Mar2023 22:00:00,"32,350"
02Mar2023 23:00:00,"31,407"
03Mar2023 0:00:00,"29,745"
03Mar2023 1:00:00,"28,235"
03Mar2023 2:00:00,"27,373"
03Mar2023 3:00:00,"26,849"
03Mar2023 4:00:00,"26,586"
